;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 4/28/2016 2:37:13 PM
;----------------------------------------------

;Address Opcode 	ASM
0x13DE	0xF0A8C000  	MOVFF       R0, __Lib_USB_genHID_GetMaxStrignDscIndex_dev_L0
;__Lib_USB_genHID.c,4712 :: 		
0x13E2	0x0E0C      	MOVLW       _configDescriptor1
0x13E4	0x0100      	MOVLB       0
0x13E6	0x6FAF      	MOVWF       FARG___Lib_USB_genHID_GetMaxIndexInConfigDsc_cfgDsc, 1
0x13E8	0x0E1E      	MOVLW       hi_addr(_configDescriptor1)
0x13EA	0x6FB0      	MOVWF       FARG___Lib_USB_genHID_GetMaxIndexInConfigDsc_cfgDsc+1, 1
0x13EC	0x0E00      	MOVLW       higher_addr(_configDescriptor1)
0x13EE	0x6FB1      	MOVWF       FARG___Lib_USB_genHID_GetMaxIndexInConfigDsc_cfgDsc+2, 1
0x13F0	0xDEF3      	RCALL       __Lib_USB_genHID_GetMaxIndexInConfigDsc
0x13F2	0xF0A9C000  	MOVFF       R0, __Lib_USB_genHID_GetMaxStrignDscIndex_cfg_L0
;__Lib_USB_genHID.c,4713 :: 		
0x13F6	0x51A8      	MOVF        __Lib_USB_genHID_GetMaxStrignDscIndex_dev_L0, 0, 1
0x13F8	0x5C00      	SUBWF       R0, 0 
0x13FA	0xE203      	BC          L___Lib_USB_genHID_GetMaxStrignDscIndex258
;__Lib_USB_genHID.c,4714 :: 		
0x13FC	0xF000C0A8  	MOVFF       __Lib_USB_genHID_GetMaxStrignDscIndex_dev_L0, R0
0x1400	0xD002      	BRA         L_end_GetMaxStrignDscIndex
;__Lib_USB_genHID.c,4715 :: 		
L___Lib_USB_genHID_GetMaxStrignDscIndex258:
;__Lib_USB_genHID.c,4716 :: 		
0x1402	0xF000C0A9  	MOVFF       __Lib_USB_genHID_GetMaxStrignDscIndex_cfg_L0, R0
;__Lib_USB_genHID.c,4719 :: 		
L_end_GetMaxStrignDscIndex:
0x1406	0x0012      	RETURN      0
; end of __Lib_USB_genHID_GetMaxStrignDscIndex
_Gen_Read:
;__Lib_USB_genHID.c,4596 :: 		
;__Lib_USB_genHID.c,4597 :: 		
0x1408	0x0100      	MOVLB       0
0x140A	0x6BAE      	CLRF        Gen_Read_read_bytes_L0, 1
;__Lib_USB_genHID.c,4600 :: 		
0x140C	0x0E20      	MOVLW       32
0x140E	0x5C4E      	SUBWF       __Lib_USB_genHID_USBDeviceState, 0 
0x1410	0xE303      	BNC         L__Gen_Read275
0x1412	0xB26D      	BTFSC       SUSPND_bit, BitPos(SUSPND_bit+0) 
0x1414	0xD001      	BRA         L__Gen_Read275
0x1416	0xD002      	BRA         L_Gen_Read233
L__Gen_Read275:
;__Lib_USB_genHID.c,4601 :: 		
0x1418	0x6A00      	CLRF        R0 
0x141A	0xD02D      	BRA         L_end_Gen_Read
;__Lib_USB_genHID.c,4602 :: 		
L_Gen_Read233:
;__Lib_USB_genHID.c,4603 :: 		
0x141C	0xF0AFC055  	MOVFF       __Lib_USB_genHID_USB_Out_Handle, FARG___Lib_USB_genHID_USB_Handle_Busy_handle
0x1420	0xF0B0C056  	MOVFF       __Lib_USB_genHID_USB_Out_Handle+1, FARG___Lib_USB_genHID_USB_Handle_Busy_handle+1
0x1424	0xDCDD      	RCALL       __Lib_USB_genHID_USB_Handle_Busy
0x1426	0x5200      	MOVF        R0, 1 
0x1428	0xE125      	BNZ         L_Gen_Read234
;__Lib_USB_genHID.c,4604 :: 		
0x142A	0xF0ACC055  	MOVFF       __Lib_USB_genHID_USB_Out_Handle, Gen_Read_handle_L0
0x142E	0xF0ADC056  	MOVFF       __Lib_USB_genHID_USB_Out_Handle+1, Gen_Read_handle_L0+1
;__Lib_USB_genHID.c,4605 :: 		
0x1432	0x0E00      	MOVLW       0
0x1434	0x1856      	XORWF       __Lib_USB_genHID_USB_Out_Handle+1, 0 
0x1436	0xE102      	BNZ         L__Gen_Read331
0x1438	0x0E00      	MOVLW       0
0x143A	0x1855      	XORWF       __Lib_USB_genHID_USB_Out_Handle, 0 
L__Gen_Read331:
0x143C	0xE00A      	BZ          L_Gen_Read235
;__Lib_USB_genHID.c,4606 :: 		
0x143E	0x0E01      	MOVLW       1
0x1440	0x25AC      	ADDWF       Gen_Read_handle_L0, 0, 1
0x1442	0x6EE9      	MOVWF       FSR0L 
0x1444	0x0E00      	MOVLW       0
0x1446	0x21AD      	ADDWFC      Gen_Read_handle_L0+1, 0, 1
0x1448	0x6EEA      	MOVWF       FSR0H 
0x144A	0xF000CFEE  	MOVFF       POSTINC0, R0
0x144E	0xF0AEC000  	MOVFF       R0, Gen_Read_read_bytes_L0
L_Gen_Read235:
;__Lib_USB_genHID.c,4607 :: 		
0x1452	0xF0AFC0AB  	MOVFF       FARG_Gen_Read_ep, FARG___Lib_USB_genHID_USB_Transfer_Packet_ep
0x1456	0x6BB0      	CLRF        FARG___Lib_USB_genHID_USB_Transfer_Packet_dir, 1
0x1458	0xF0B1C0A8  	MOVFF       FARG_Gen_Read_readbuff, FARG___Lib_USB_genHID_USB_Transfer_Packet_data_
0x145C	0xF0B2C0A9  	MOVFF       FARG_Gen_Read_readbuff+1, FARG___Lib_USB_genHID_USB_Transfer_Packet_data_+1
0x1460	0xF0B3C0AA  	MOVFF       FARG_Gen_Read_length, FARG___Lib_USB_genHID_USB_Transfer_Packet_len
0x1464	0xDCD3      	RCALL       __Lib_USB_genHID_USB_Transfer_Packet
0x1466	0xF055C000  	MOVFF       R0, __Lib_USB_genHID_USB_Out_Handle
0x146A	0xF056C001  	MOVFF       R1, __Lib_USB_genHID_USB_Out_Handle+1
;__Lib_USB_genHID.c,4608 :: 		
0x146E	0xF000C0AE  	MOVFF       Gen_Read_read_bytes_L0, R0
0x1472	0xD001      	BRA         L_end_Gen_Read
;__Lib_USB_genHID.c,4609 :: 		
L_Gen_Read234:
0x1474	0x6A00      	CLRF        R0 
;__Lib_USB_genHID.c,4611 :: 		
L_end_Gen_Read:
0x1476	0x0012      	RETURN      0
; end of _Gen_Read
_UART1_Write:
;__Lib_UART_c67.c,58 :: 		
;__Lib_UART_c67.c,59 :: 		
L_UART1_Write3:
0x1478	0xB2AC      	BTFSC       TXSTA, 1 
0x147A	0xD002      	BRA         L_UART1_Write4
;__Lib_UART_c67.c,60 :: 		
0x147C	0x0000      	NOP
0x147E	0xD7FC      	BRA         L_UART1_Write3
L_UART1_Write4:
;__Lib_UART_c67.c,61 :: 		
0x1480	0xFFADC0A8  	MOVFF       FARG_UART1_Write_data_, TXREG
;__Lib_UART_c67.c,62 :: 		
L_end_UART1_Write:
0x1484	0x0012      	RETURN      0
; end of _UART1_Write
_Gen_Write:
;__Lib_USB_genHID.c,4618 :: 		
;__Lib_USB_genHID.c,4620 :: 		
0x1486	0x0E20      	MOVLW       32
0x1488	0x5C4E      	SUBWF       __Lib_USB_genHID_USBDeviceState, 0 
0x148A	0xE303      	BNC         L__Gen_Write276
0x148C	0xB26D      	BTFSC       SUSPND_bit, BitPos(SUSPND_bit+0) 
0x148E	0xD001      	BRA         L__Gen_Write276
0x1490	0xD002      	BRA         L_Gen_Write239
L__Gen_Write276:
;__Lib_USB_genHID.c,4621 :: 		
0x1492	0x6A00      	CLRF        R0 
0x1494	0xD046      	BRA         L_end_Gen_Write
;__Lib_USB_genHID.c,4622 :: 		
L_Gen_Write239:
;__Lib_USB_genHID.c,4623 :: 		
0x1496	0xF0AFC089  	MOVFF       __Lib_USB_genHID_USB_In_Handle, FARG___Lib_USB_genHID_USB_Handle_Busy_handle
0x149A	0xF0B0C08A  	MOVFF       __Lib_USB_genHID_USB_In_Handle+1, FARG___Lib_USB_genHID_USB_Handle_Busy_handle+1
0x149E	0xDCA0      	RCALL       __Lib_USB_genHID_USB_Handle_Busy
0x14A0	0x5200      	MOVF        R0, 1 
0x14A2	0xE13E      	BNZ         L_Gen_Write240
;__Lib_USB_genHID.c,4624 :: 		
0x14A4	0xF0AFC0AB  	MOVFF       FARG_Gen_Write_ep, FARG___Lib_USB_genHID_USB_Transfer_Packet_ep
0x14A8	0x0E01      	MOVLW       1
0x14AA	0x6FB0      	MOVWF       FARG___Lib_USB_genHID_USB_Transfer_Packet_dir, 1
0x14AC	0xF0B1C0A8  	MOVFF       FARG_Gen_Write_writebuff, FARG___Lib_USB_genHID_USB_Transfer_Packet_data_
0x14B0	0xF0B2C0A9  	MOVFF       FARG_Gen_Write_writebuff+1, FARG___Lib_USB_genHID_USB_Transfer_Packet_data_+1
0x14B4	0xF0B3C0AA  	MOVFF       FARG_Gen_Write_length, FARG___Lib_USB_genHID_USB_Transfer_Packet_len
0x14B8	0xDCA9      	RCALL       __Lib_USB_genHID_USB_Transfer_Packet
0x14BA	0xF089C000  	MOVFF       R0, __Lib_USB_genHID_USB_In_Handle
0x14BE	0xF08AC001  	MOVFF       R1, __Lib_USB_genHID_USB_In_Handle+1
;__Lib_USB_genHID.c,4625 :: 		
0x14C2	0x6B96      	CLRF        __Lib_USB_genHID__USB_Stop_Waiting, 1
0x14C4	0x6B97      	CLRF        __Lib_USB_genHID__USB_Stop_Waiting+1, 1
0x14C6	0x6B98      	CLRF        __Lib_USB_genHID__USB_Stop_Waiting+2, 1
0x14C8	0x6B99      	CLRF        __Lib_USB_genHID__USB_Stop_Waiting+3, 1
;__Lib_USB_genHID.c,4626 :: 		
L_Gen_Write241:
0x14CA	0xF0AFC089  	MOVFF       __Lib_USB_genHID_USB_In_Handle, FARG___Lib_USB_genHID_USB_Handle_Busy_handle
0x14CE	0xF0B0C08A  	MOVFF       __Lib_USB_genHID_USB_In_Handle+1, FARG___Lib_USB_genHID_USB_Handle_Busy_handle+1
0x14D2	0xDC86      	RCALL       __Lib_USB_genHID_USB_Handle_Busy
0x14D4	0x5200      	MOVF        R0, 1 
0x14D6	0xE00F      	BZ          L_Gen_Write242
;__Lib_USB_genHID.c,4627 :: 		
0x14D8	0x0E01      	MOVLW       1
0x14DA	0x6E01      	MOVWF       R1 
0x14DC	0x5001      	MOVF        R1, 0 
0x14DE	0x0A00      	XORLW       0
0x14E0	0xE101      	BNZ         L_Gen_Write243
;__Lib_USB_genHID.c,4628 :: 		
0x14E2	0xDD24      	RCALL       _USB_Polling_Proc
L_Gen_Write243:
;__Lib_USB_genHID.c,4629 :: 		
0x14E4	0x0100      	MOVLB       0
0x14E6	0x5196      	MOVF        __Lib_USB_genHID__USB_Stop_Waiting, 0, 1
0x14E8	0x1197      	IORWF       __Lib_USB_genHID__USB_Stop_Waiting+1, 0, 1
0x14EA	0x1198      	IORWF       __Lib_USB_genHID__USB_Stop_Waiting+2, 0, 1
0x14EC	0x1199      	IORWF       __Lib_USB_genHID__USB_Stop_Waiting+3, 0, 1
0x14EE	0xE002      	BZ          L_Gen_Write244
;__Lib_USB_genHID.c,4630 :: 		
0x14F0	0x6A00      	CLRF        R0 
0x14F2	0xD017      	BRA         L_end_Gen_Write
L_Gen_Write244:
;__Lib_USB_genHID.c,4631 :: 		
0x14F4	0xD7EA      	BRA         L_Gen_Write241
L_Gen_Write242:
;__Lib_USB_genHID.c,4632 :: 		
0x14F6	0xF0ACC089  	MOVFF       __Lib_USB_genHID_USB_In_Handle, Gen_Write_handle_L0
0x14FA	0xF0ADC08A  	MOVFF       __Lib_USB_genHID_USB_In_Handle+1, Gen_Write_handle_L0+1
;__Lib_USB_genHID.c,4633 :: 		
0x14FE	0x0E00      	MOVLW       0
0x1500	0x198A      	XORWF       __Lib_USB_genHID_USB_In_Handle+1, 0, 1
0x1502	0xE102      	BNZ         L__Gen_Write333
0x1504	0x0E00      	MOVLW       0
0x1506	0x1989      	XORWF       __Lib_USB_genHID_USB_In_Handle, 0, 1
L__Gen_Write333:
0x1508	0xE009      	BZ          L_Gen_Write245
;__Lib_USB_genHID.c,4634 :: 		
0x150A	0x0E01      	MOVLW       1
0x150C	0x25AC      	ADDWF       Gen_Write_handle_L0, 0, 1
0x150E	0x6EE9      	MOVWF       FSR0L 
0x1510	0x0E00      	MOVLW       0
0x1512	0x21AD      	ADDWFC      Gen_Write_handle_L0+1, 0, 1
0x1514	0x6EEA      	MOVWF       FSR0H 
0x1516	0xF000CFEE  	MOVFF       POSTINC0, R0
0x151A	0xD003      	BRA         L_end_Gen_Write
L_Gen_Write245:
;__Lib_USB_genHID.c,4636 :: 		
0x151C	0x6A00      	CLRF        R0 
0x151E	0xD001      	BRA         L_end_Gen_Write
;__Lib_USB_genHID.c,4637 :: 		
L_Gen_Write240:
;__Lib_USB_genHID.c,4638 :: 		
0x1520	0x6A00      	CLRF        R0 
;__Lib_USB_genHID.c,4639 :: 		
L_end_Gen_Write:
0x1522	0x0012      	RETURN      0
; end of _Gen_Write
_Lcd_Chr_CP:
;__Lib_Lcd.c,50 :: 		
;__Lib_Lcd.c,52 :: 		
0x1524	0x0100      	MOVLB       0
0x1526	0x9169      	BCF         __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0), 1
;__Lib_Lcd.c,53 :: 		
0x1528	0xF0AFC0A8  	MOVFF       FARG_Lcd_Chr_CP_out_char, FARG_Lcd_Cmd_out_char
0x152C	0xDF04      	RCALL       _Lcd_Cmd
;__Lib_Lcd.c,54 :: 		
0x152E	0x8169      	BSF         __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0), 1
;__Lib_Lcd.c,55 :: 		
L_end_Lcd_Chr_CP:
0x1530	0x0012      	RETURN      0
; end of _Lcd_Chr_CP
_Lcd_Chr:
;__Lib_Lcd.c,65 :: 		
;__Lib_Lcd.c,66 :: 		
0x1532	0xD010      	BRA         L_Lcd_Chr4
;__Lib_Lcd.c,67 :: 		
L_Lcd_Chr6:
0x1534	0x0E80      	MOVLW       128
0x1536	0x0100      	MOVLB       0
0x1538	0x6FA3      	MOVWF       FARG_Lcd_Chr_row, 1
0x153A	0xD01A      	BRA         L_Lcd_Chr5
;__Lib_Lcd.c,68 :: 		
L_Lcd_Chr7:
0x153C	0x0EC0      	MOVLW       192
0x153E	0x6FA3      	MOVWF       FARG_Lcd_Chr_row, 1
0x1540	0xD017      	BRA         L_Lcd_Chr5
;__Lib_Lcd.c,69 :: 		
L_Lcd_Chr8:
0x1542	0x0E94      	MOVLW       148
0x1544	0x6FA3      	MOVWF       FARG_Lcd_Chr_row, 1
0x1546	0xD014      	BRA         L_Lcd_Chr5
;__Lib_Lcd.c,70 :: 		
L_Lcd_Chr9:
0x1548	0x0ED4      	MOVLW       212
0x154A	0x6FA3      	MOVWF       FARG_Lcd_Chr_row, 1
0x154C	0xD011      	BRA         L_Lcd_Chr5
;__Lib_Lcd.c,71 :: 		
L_Lcd_Chr10:
0x154E	0x0E80      	MOVLW       128
0x1550	0x6FA3      	MOVWF       FARG_Lcd_Chr_row, 1
;__Lib_Lcd.c,72 :: 		
0x1552	0xD00E      	BRA         L_Lcd_Chr5
L_Lcd_Chr4:
0x1554	0x0100      	MOVLB       0
0x1556	0x51A3      	MOVF        FARG_Lcd_Chr_row, 0, 1
0x1558	0x0A01      	XORLW       1
0x155A	0xE0EC      	BZ          L_Lcd_Chr6
0x155C	0x51A3      	MOVF        FARG_Lcd_Chr_row, 0, 1
0x155E	0x0A02      	XORLW       2
0x1560	0xE0ED      	BZ          L_Lcd_Chr7
0x1562	0x51A3      	MOVF        FARG_Lcd_Chr_row, 0, 1
0x1564	0x0A03      	XORLW       3
0x1566	0xE0ED      	BZ          L_Lcd_Chr8
0x1568	0x51A3      	MOVF        FARG_Lcd_Chr_row, 0, 1
0x156A	0x0A04      	XORLW       4
0x156C	0xE0ED      	BZ          L_Lcd_Chr9
0x156E	0xD7EF      	BRA         L_Lcd_Chr10
L_Lcd_Chr5:
;__Lib_Lcd.c,74 :: 		
0x1570	0x05A4      	DECF        FARG_Lcd_Chr_column, 0, 1
0x1572	0x6E00      	MOVWF       R0 
0x1574	0x51A3      	MOVF        FARG_Lcd_Chr_row, 0, 1
0x1576	0x2600      	ADDWF       R0, 1 
0x1578	0xF0A3C000  	MOVFF       R0, FARG_Lcd_Chr_row
;__Lib_Lcd.c,76 :: 		
0x157C	0x8169      	BSF         __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0), 1
;__Lib_Lcd.c,77 :: 		
0x157E	0xF0AFC000  	MOVFF       R0, FARG_Lcd_Cmd_out_char
0x1582	0xDED9      	RCALL       _Lcd_Cmd
;__Lib_Lcd.c,79 :: 		
0x1584	0x9169      	BCF         __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0), 1
;__Lib_Lcd.c,80 :: 		
0x1586	0xF0AFC0A5  	MOVFF       FARG_Lcd_Chr_out_char, FARG_Lcd_Cmd_out_char
0x158A	0xDED5      	RCALL       _Lcd_Cmd
;__Lib_Lcd.c,81 :: 		
0x158C	0x8169      	BSF         __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0), 1
;__Lib_Lcd.c,82 :: 		
L_end_Lcd_Chr:
0x158E	0x0012      	RETURN      0
; end of _Lcd_Chr
_UART1_Read:
;__Lib_UART_c67.c,39 :: 		
;__Lib_UART_c67.c,42 :: 		
0x1590	0xF001CFAE  	MOVFF       RCREG, R1
;__Lib_UART_c67.c,43 :: 		
0x1594	0xA2AB      	BTFSS       RCSTA, 1 
0x1596	0xD002      	BRA         L_UART1_Read2
;__Lib_UART_c67.c,44 :: 		
0x1598	0x98AB      	BCF         RCSTA, 4 
;__Lib_UART_c67.c,45 :: 		
0x159A	0x88AB      	BSF         RCSTA, 4 
;__Lib_UART_c67.c,46 :: 		
L_UART1_Read2:
;__Lib_UART_c67.c,47 :: 		
0x159C	0xF000C001  	MOVFF       R1, R0
;__Lib_UART_c67.c,48 :: 		
L_end_UART1_Read:
0x15A0	0x0012      	RETURN      0
; end of _UART1_Read
_UART1_Data_Ready:
;__Lib_UART_c67.c,34 :: 		
;__Lib_UART_c67.c,35 :: 		
0x15A2	0x0E00      	MOVLW       0
0x15A4	0xBA9E      	BTFSC       PIR1, 5 
0x15A6	0x0E01      	MOVLW       1
0x15A8	0x6E00      	MOVWF       R0 
;__Lib_UART_c67.c,36 :: 		
L_end_UART1_Data_Ready:
0x15AA	0x0012      	RETURN      0
; end of _UART1_Data_Ready
_Lcd_Init:
;__Lib_Lcd.c,84 :: 		
;__Lib_Lcd.c,86 :: 		
0x15AC	0x9892      	BCF         LCD_EN_Direction, BitPos(LCD_EN_Direction+0) 
;__Lib_Lcd.c,87 :: 		
0x15AE	0x9A92      	BCF         LCD_RS_Direction, BitPos(LCD_RS_Direction+0) 
;__Lib_Lcd.c,88 :: 		
0x15B0	0x9692      	BCF         LCD_D4_Direction, BitPos(LCD_D4_Direction+0) 
;__Lib_Lcd.c,89 :: 		
0x15B2	0x9492      	BCF         LCD_D5_Direction, BitPos(LCD_D5_Direction+0) 
;__Lib_Lcd.c,90 :: 		
0x15B4	0x9292      	BCF         LCD_D6_Direction, BitPos(LCD_D6_Direction+0) 
;__Lib_Lcd.c,91 :: 		
0x15B6	0x9092      	BCF         LCD_D7_Direction, BitPos(LCD_D7_Direction+0) 
;__Lib_Lcd.c,93 :: 		
0x15B8	0x9880      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,94 :: 		
0x15BA	0x9A80      	BCF         LCD_RS, BitPos(LCD_RS+0) 
;__Lib_Lcd.c,95 :: 		
0x15BC	0x9080      	BCF         LCD_D7, BitPos(LCD_D7+0) 
;__Lib_Lcd.c,96 :: 		
0x15BE	0x9280      	BCF         LCD_D6, BitPos(LCD_D6+0) 
;__Lib_Lcd.c,97 :: 		
0x15C0	0x9480      	BCF         LCD_D5, BitPos(LCD_D5+0) 
;__Lib_Lcd.c,98 :: 		
0x15C2	0x9680      	BCF         LCD_D4, BitPos(LCD_D4+0) 
;__Lib_Lcd.c,100 :: 		
0x15C4	0xF006ECA9  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,101 :: 		
0x15C8	0xF006ECA9  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,102 :: 		
0x15CC	0xF006ECA9  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,105 :: 		
0x15D0	0x8480      	BSF         LCD_D5, BitPos(LCD_D5+0) 
;__Lib_Lcd.c,106 :: 		
0x15D2	0x8680      	BSF         LCD_D4, BitPos(LCD_D4+0) 
;__Lib_Lcd.c,107 :: 		
0x15D4	0x8880      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,108 :: 		
0x15D6	0xF005ECFD  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,109 :: 		
0x15DA	0x9880      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,110 :: 		
0x15DC	0xF006ECA9  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,112 :: 		
0x15E0	0x8880      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,113 :: 		
0x15E2	0xF005ECFD  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,114 :: 		
0x15E6	0x9880      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,115 :: 		
0x15E8	0xF006ECA9  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,117 :: 		
0x15EC	0x8880      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,118 :: 		
0x15EE	0xF005ECFD  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,119 :: 		
0x15F2	0x9880      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,120 :: 		
0x15F4	0xF006ECA9  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,123 :: 		
0x15F8	0x9680      	BCF         LCD_D4, BitPos(LCD_D4+0) 
;__Lib_Lcd.c,124 :: 		
0x15FA	0x8880      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,125 :: 		
0x15FC	0xF005ECFD  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,126 :: 		
0x1600	0x9880      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,127 :: 		
0x1602	0xF006ECA9  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,130 :: 		
0x1606	0x8880      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,131 :: 		
0x1608	0xF005ECFD  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,132 :: 		
0x160C	0x9880      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,134 :: 		
0x160E	0x9480      	BCF         LCD_D5, BitPos(LCD_D5+0) 
;__Lib_Lcd.c,135 :: 		
0x1610	0x8080      	BSF         LCD_D7, BitPos(LCD_D7+0) 
;__Lib_Lcd.c,136 :: 		
0x1612	0x8880      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,137 :: 		
0x1614	0xF005ECFD  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,138 :: 		
0x1618	0x9880      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,139 :: 		
0x161A	0xF006ECA9  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,142 :: 		
0x161E	0x9080      	BCF         LCD_D7, BitPos(LCD_D7+0) 
;__Lib_Lcd.c,143 :: 		
0x1620	0x8680      	BSF         LCD_D4, BitPos(LCD_D4+0) 
;__Lib_Lcd.c,144 :: 		
0x1622	0x8880      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,145 :: 		
0x1624	0xF005ECFD  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,146 :: 		
0x1628	0x9880      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,148 :: 		
0x162A	0x9680      	BCF         LCD_D4, BitPos(LCD_D4+0) 
;__Lib_Lcd.c,149 :: 		
0x162C	0x8880      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,150 :: 		
0x162E	0xF005ECFD  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,151 :: 		
0x1632	0x9880      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,152 :: 		
0x1634	0xF006ECA9  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,155 :: 		
0x1638	0x8880      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,156 :: 		
0x163A	0xF005ECFD  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,157 :: 		
0x163E	0x9880      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,159 :: 		
0x1640	0x8680      	BSF         LCD_D4, BitPos(LCD_D4+0) 
;__Lib_Lcd.c,160 :: 		
0x1642	0x8880      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,161 :: 		
0x1644	0xF005ECFD  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,162 :: 		
0x1648	0x9880      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,163 :: 		
0x164A	0xF006ECA9  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,166 :: 		
0x164E	0x9680      	BCF         LCD_D4, BitPos(LCD_D4+0) 
;__Lib_Lcd.c,167 :: 		
0x1650	0x8880      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,168 :: 		
0x1652	0xF005ECFD  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,169 :: 		
0x1656	0x9880      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,171 :: 		
0x1658	0x8080      	BSF         LCD_D7, BitPos(LCD_D7+0) 
;__Lib_Lcd.c,172 :: 		
0x165A	0x8280      	BSF         LCD_D6, BitPos(LCD_D6+0) 
;__Lib_Lcd.c,173 :: 		
0x165C	0x8480      	BSF         LCD_D5, BitPos(LCD_D5+0) 
;__Lib_Lcd.c,174 :: 		
0x165E	0x8680      	BSF         LCD_D4, BitPos(LCD_D4+0) 
;__Lib_Lcd.c,175 :: 		
0x1660	0x8880      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,176 :: 		
0x1662	0xF005ECFD  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,177 :: 		
0x1666	0x9880      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,179 :: 		
0x1668	0xF006ECA9  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,181 :: 		
0x166C	0x0100      	MOVLB       0
0x166E	0x8169      	BSF         __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0), 1
;__Lib_Lcd.c,182 :: 		
L_end_Lcd_Init:
0x1670	0x0012      	RETURN      0
; end of _Lcd_Init
_address2:
;usb_rs232_tmr0.c,52 :: 		void address2(){
;usb_rs232_tmr0.c,54 :: 		PORTC.F0 = 1;
0x1672	0x8082      	BSF         PORTC, 0 
;usb_rs232_tmr0.c,55 :: 		PORTC.F1 = 0;
0x1674	0x9282      	BCF         PORTC, 1 
;usb_rs232_tmr0.c,56 :: 		PORTC.F2 = 0;
0x1676	0x9482      	BCF         PORTC, 2 
;usb_rs232_tmr0.c,58 :: 		}
L_end_address2:
0x1678	0x0012      	RETURN      0
; end of _address2
_Lcd_Out:
;__Lib_Lcd.c,184 :: 		
;__Lib_Lcd.c,187 :: 		
0x167A	0xD010      	BRA         L_Lcd_Out11
;__Lib_Lcd.c,188 :: 		
L_Lcd_Out13:
0x167C	0x0E80      	MOVLW       128
0x167E	0x0100      	MOVLB       0
0x1680	0x6FA3      	MOVWF       FARG_Lcd_Out_row, 1
