;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 1/17/2017 4:46:55 PM
;----------------------------------------------

;Address Opcode 	ASM
_InitINT1:
;SyncBox.c,130 :: 		void InitINT1(){
;SyncBox.c,131 :: 		INT1IE_bit = 1;
0x1462	0x86F0      	BSF         INT1IE_bit, BitPos(INT1IE_bit+0) 
;SyncBox.c,132 :: 		GIE_bit = 1;
0x1464	0x8EF2      	BSF         GIE_bit, BitPos(GIE_bit+0) 
;SyncBox.c,133 :: 		INT1IF_bit = 0;
0x1466	0x90F0      	BCF         INT1IF_bit, BitPos(INT1IF_bit+0) 
;SyncBox.c,134 :: 		}
L_end_InitINT1:
0x1468	0x0012      	RETURN      0
; end of _InitINT1
_InitINT0:
;SyncBox.c,124 :: 		void InitINT0(){
;SyncBox.c,125 :: 		INT0IE_bit = 1;
0x146A	0x88F2      	BSF         INT0IE_bit, BitPos(INT0IE_bit+0) 
;SyncBox.c,126 :: 		GIE_bit = 1;
0x146C	0x8EF2      	BSF         GIE_bit, BitPos(GIE_bit+0) 
;SyncBox.c,127 :: 		INT0IF_bit = 0;
0x146E	0x92F2      	BCF         INT0IF_bit, BitPos(INT0IF_bit+0) 
;SyncBox.c,128 :: 		}
L_end_InitINT0:
0x1470	0x0012      	RETURN      0
; end of _InitINT0
_USB_Interrupt_Proc:
;__Lib_USB_genHID.c,2802 :: 		
;__Lib_USB_genHID.c,2805 :: 		
0x1472	0x0101      	MOVLB       1
0x1474	0x5126      	MOVF        __Lib_USB_genHID_USBDeviceState, 0, 1
0x1476	0x0A01      	XORLW       1
0x1478	0xE107      	BNZ         L_USB_Interrupt_Proc50
;__Lib_USB_genHID.c,2816 :: 		
0x147A	0xBA6D      	BTFSC       SE0_bit, BitPos(SE0_bit+0) 
0x147C	0xD005      	BRA         L_USB_Interrupt_Proc51
;__Lib_USB_genHID.c,2818 :: 		
0x147E	0x6A68      	CLRF        UIR 
;__Lib_USB_genHID.c,2820 :: 		
0x1480	0x8069      	BSF         URSTIE_bit, BitPos(URSTIE_bit+0) 
;__Lib_USB_genHID.c,2821 :: 		
0x1482	0x8869      	BSF         IDLEIE_bit, BitPos(IDLEIE_bit+0) 
;__Lib_USB_genHID.c,2822 :: 		
0x1484	0x0E02      	MOVLW       2
0x1486	0x6F26      	MOVWF       __Lib_USB_genHID_USBDeviceState, 1
;__Lib_USB_genHID.c,2823 :: 		
L_USB_Interrupt_Proc51:
;__Lib_USB_genHID.c,2824 :: 		
L_USB_Interrupt_Proc50:
;__Lib_USB_genHID.c,2829 :: 		
0x1488	0xA468      	BTFSS       ACTVIF_bit, BitPos(ACTVIF_bit+0) 
0x148A	0xD005      	BRA         L_USB_Interrupt_Proc54
0x148C	0xA469      	BTFSS       ACTVIE_bit, BitPos(ACTVIE_bit+0) 
0x148E	0xD003      	BRA         L_USB_Interrupt_Proc54
L__USB_Interrupt_Proc271:
;__Lib_USB_genHID.c,2835 :: 		
0x1490	0x0EFB      	MOVLW       251
0x1492	0x1668      	ANDWF       UIR, 1 
;__Lib_USB_genHID.c,2836 :: 		
0x1494	0xDDD3      	RCALL       __Lib_USB_genHID_USB_Wake_From_Suspend
;__Lib_USB_genHID.c,2838 :: 		
L_USB_Interrupt_Proc54:
;__Lib_USB_genHID.c,2842 :: 		
0x1496	0xA26D      	BTFSS       SUSPND_bit, BitPos(SUSPND_bit+0) 
0x1498	0xD002      	BRA         L_USB_Interrupt_Proc55
;__Lib_USB_genHID.c,2848 :: 		
0x149A	0xDDD8      	RCALL       __Lib_USB_genHID_USB_Clear_Interrupt
;__Lib_USB_genHID.c,2849 :: 		
0x149C	0xD0D4      	BRA         L_end_USB_Interrupt_Proc
;__Lib_USB_genHID.c,2850 :: 		
L_USB_Interrupt_Proc55:
;__Lib_USB_genHID.c,2862 :: 		
0x149E	0xA068      	BTFSS       URSTIF_bit, BitPos(URSTIF_bit+0) 
0x14A0	0xD018      	BRA         L_USB_Interrupt_Proc58
0x14A2	0xA069      	BTFSS       URSTIE_bit, BitPos(URSTIE_bit+0) 
0x14A4	0xD016      	BRA         L_USB_Interrupt_Proc58
L__USB_Interrupt_Proc270:
;__Lib_USB_genHID.c,2864 :: 		
0x14A6	0xDE77      	RCALL       __Lib_USB_genHID_USB_Device_Init
;__Lib_USB_genHID.c,2865 :: 		
0x14A8	0x0E04      	MOVLW       4
0x14AA	0x6F26      	MOVWF       __Lib_USB_genHID_USBDeviceState, 1
;__Lib_USB_genHID.c,2874 :: 		
0x14AC	0x0E20      	MOVLW       __Lib_USB_genHID_SetupPkt
0x14AE	0x0104      	MOVLB       4
0x14B0	0x6F02      	MOVWF       1026, 1
0x14B2	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_SetupPkt)
0x14B4	0x6F03      	MOVWF       1027, 1
;__Lib_USB_genHID.c,2875 :: 		
0x14B6	0x0E08      	MOVLW       8
0x14B8	0x6F01      	MOVWF       1025, 1
;__Lib_USB_genHID.c,2876 :: 		
0x14BA	0x0E00      	MOVLW       0
0x14BC	0x1500      	ANDWF       __Lib_USB_genHID_BDT, 0, 1
0x14BE	0x6E00      	MOVWF       R0 
0x14C0	0xF400C000  	MOVFF       R0, __Lib_USB_genHID_BDT
;__Lib_USB_genHID.c,2877 :: 		
0x14C4	0x0E8C      	MOVLW       140
0x14C6	0x1100      	IORWF       __Lib_USB_genHID_BDT, 0, 1
0x14C8	0x6E00      	MOVWF       R0 
0x14CA	0xF400C000  	MOVFF       R0, __Lib_USB_genHID_BDT
;__Lib_USB_genHID.c,2880 :: 		
0x14CE	0x0EFE      	MOVLW       254
0x14D0	0x1668      	ANDWF       UIR, 1 
;__Lib_USB_genHID.c,2881 :: 		
L_USB_Interrupt_Proc58:
;__Lib_USB_genHID.c,2886 :: 		
0x14D2	0xA868      	BTFSS       IDLEIF_bit, BitPos(IDLEIF_bit+0) 
0x14D4	0xD005      	BRA         L_USB_Interrupt_Proc61
0x14D6	0xA869      	BTFSS       IDLEIE_bit, BitPos(IDLEIE_bit+0) 
0x14D8	0xD003      	BRA         L_USB_Interrupt_Proc61
L__USB_Interrupt_Proc269:
;__Lib_USB_genHID.c,2889 :: 		
0x14DA	0xDE07      	RCALL       __Lib_USB_genHID_USB_Suspend
;__Lib_USB_genHID.c,2892 :: 		
0x14DC	0x0EEF      	MOVLW       239
0x14DE	0x1668      	ANDWF       UIR, 1 
;__Lib_USB_genHID.c,2893 :: 		
L_USB_Interrupt_Proc61:
;__Lib_USB_genHID.c,2895 :: 		
0x14E0	0xAC68      	BTFSS       SOFIF_bit, BitPos(SOFIF_bit+0) 
0x14E2	0xD004      	BRA         L_USB_Interrupt_Proc64
0x14E4	0xAC69      	BTFSS       SOFIE_bit, BitPos(SOFIE_bit+0) 
0x14E6	0xD002      	BRA         L_USB_Interrupt_Proc64
L__USB_Interrupt_Proc268:
;__Lib_USB_genHID.c,2898 :: 		
0x14E8	0x0EBF      	MOVLW       191
0x14EA	0x1668      	ANDWF       UIR, 1 
;__Lib_USB_genHID.c,2899 :: 		
L_USB_Interrupt_Proc64:
;__Lib_USB_genHID.c,2901 :: 		
0x14EC	0xAA68      	BTFSS       STALLIF_bit, BitPos(STALLIF_bit+0) 
0x14EE	0xD003      	BRA         L_USB_Interrupt_Proc67
0x14F0	0xAA69      	BTFSS       STALLIE_bit, BitPos(STALLIE_bit+0) 
0x14F2	0xD001      	BRA         L_USB_Interrupt_Proc67
L__USB_Interrupt_Proc267:
;__Lib_USB_genHID.c,2903 :: 		
0x14F4	0xDDAD      	RCALL       __Lib_USB_genHID_USB_Stall_Handler
;__Lib_USB_genHID.c,2904 :: 		
L_USB_Interrupt_Proc67:
;__Lib_USB_genHID.c,2906 :: 		
0x14F6	0xA268      	BTFSS       UERRIF_bit, BitPos(UERRIF_bit+0) 
0x14F8	0xD002      	BRA         L_USB_Interrupt_Proc70
0x14FA	0xB269      	BTFSC       UERRIE_bit, BitPos(UERRIE_bit+0) 
L__USB_Interrupt_Proc266:
;__Lib_USB_genHID.c,2909 :: 		
0x14FC	0x6A6A      	CLRF        UEIR 
;__Lib_USB_genHID.c,2910 :: 		
L_USB_Interrupt_Proc70:
;__Lib_USB_genHID.c,2917 :: 		
0x14FE	0x0E04      	MOVLW       4
0x1500	0x0101      	MOVLB       1
0x1502	0x5D26      	SUBWF       __Lib_USB_genHID_USBDeviceState, 0, 1
0x1504	0xE202      	BC          L_USB_Interrupt_Proc71
;__Lib_USB_genHID.c,2919 :: 		
0x1506	0xDDA2      	RCALL       __Lib_USB_genHID_USB_Clear_Interrupt
;__Lib_USB_genHID.c,2920 :: 		
0x1508	0xD09E      	BRA         L_end_USB_Interrupt_Proc
;__Lib_USB_genHID.c,2921 :: 		
L_USB_Interrupt_Proc71:
;__Lib_USB_genHID.c,2926 :: 		
0x150A	0xA669      	BTFSS       TRNIE_bit, BitPos(TRNIE_bit+0) 
0x150C	0xD09B      	BRA         L_USB_Interrupt_Proc72
;__Lib_USB_genHID.c,2928 :: 		
0x150E	0x6B4A      	CLRF        USB_Interrupt_Proc_i_L0, 1
L_USB_Interrupt_Proc73:
0x1510	0x0E04      	MOVLW       4
0x1512	0x5D4A      	SUBWF       USB_Interrupt_Proc_i_L0, 0, 1
0x1514	0xB0D8      	BTFSC       STATUS, 0 
0x1516	0xD096      	BRA         L_USB_Interrupt_Proc74
;__Lib_USB_genHID.c,2930 :: 		
0x1518	0xA668      	BTFSS       TRNIF_bit, BitPos(TRNIF_bit+0) 
0x151A	0xD091      	BRA         L_USB_Interrupt_Proc76
;__Lib_USB_genHID.c,2936 :: 		
0x151C	0xF12FCF6C  	MOVFF       USTAT, __Lib_USB_genHID_USTATcopy
;__Lib_USB_genHID.c,2937 :: 		
0x1520	0x0EF7      	MOVLW       247
0x1522	0x1668      	ANDWF       UIR, 1 
;__Lib_USB_genHID.c,2944 :: 		
0x1524	0x0E78      	MOVLW       120
0x1526	0x152F      	ANDWF       __Lib_USB_genHID_USTATcopy, 0, 1
0x1528	0x6E01      	MOVWF       R1 
0x152A	0x5001      	MOVF        R1, 0 
0x152C	0x0A00      	XORLW       0
0x152E	0xA4D8      	BTFSS       STATUS, 2 
0x1530	0xD085      	BRA         L_USB_Interrupt_Proc77
;__Lib_USB_genHID.c,2946 :: 		
0x1532	0x0EFD      	MOVLW       253
0x1534	0x152F      	ANDWF       __Lib_USB_genHID_USTATcopy, 0, 1
0x1536	0x6E01      	MOVWF       R1 
0x1538	0x6A02      	CLRF        R2 
0x153A	0x0EFF      	MOVLW       255
0x153C	0x1602      	ANDWF       R2, 1 
0x153E	0x0E00      	MOVLW       0
0x1540	0x1802      	XORWF       R2, 0 
0x1542	0xE102      	BNZ         L__USB_Interrupt_Proc291
0x1544	0x0E00      	MOVLW       0
0x1546	0x1801      	XORWF       R1, 0 
L__USB_Interrupt_Proc291:
0x1548	0xE16B      	BNZ         L_USB_Interrupt_Proc78
0x154A	0x0E7E      	MOVLW       126
0x154C	0x152F      	ANDWF       __Lib_USB_genHID_USTATcopy, 0, 1
0x154E	0x6E01      	MOVWF       R1 
0x1550	0xF003C001  	MOVFF       R1, R3
0x1554	0x3203      	RRCF        R3, 1 
0x1556	0x9E03      	BCF         R3, 7 
0x1558	0xF000C003  	MOVFF       R3, R0
0x155C	0x0E00      	MOVLW       0
0x155E	0x6E01      	MOVWF       R1 
0x1560	0x3600      	RLCF        R0, 1 
0x1562	0x9000      	BCF         R0, 0 
0x1564	0x3601      	RLCF        R1, 1 
0x1566	0x3600      	RLCF        R0, 1 
0x1568	0x9000      	BCF         R0, 0 
0x156A	0x3601      	RLCF        R1, 1 
0x156C	0x0E00      	MOVLW       __Lib_USB_genHID_BDT
0x156E	0x2400      	ADDWF       R0, 0 
0x1570	0x6E02      	MOVWF       R2 
0x1572	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_BDT)
0x1574	0x2001      	ADDWFC      R1, 0 
0x1576	0x6E03      	MOVWF       R3 
0x1578	0xF134C002  	MOVFF       R2, __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr
0x157C	0xF135C003  	MOVFF       R3, __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr+1
0x1580	0xF12DC002  	MOVFF       R2, __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr
0x1584	0xF12EC003  	MOVFF       R3, __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1
0x1588	0x0E04      	MOVLW       4
0x158A	0x192D      	XORWF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, 0, 1
0x158C	0x6E00      	MOVWF       R0 
0x158E	0xF12DC000  	MOVFF       R0, __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr
0x1592	0xFFE9C002  	MOVFF       R2, FSR0L
0x1596	0xFFEAC003  	MOVFF       R3, FSR0H
0x159A	0xF000CFEE  	MOVFF       POSTINC0, R0
0x159E	0xF001C000  	MOVFF       R0, R1
0x15A2	0x0E3C      	MOVLW       60
0x15A4	0x1601      	ANDWF       R1, 1 
0x15A6	0x3201      	RRCF        R1, 1 
0x15A8	0x9E01      	BCF         R1, 7 
0x15AA	0x3201      	RRCF        R1, 1 
0x15AC	0x9E01      	BCF         R1, 7 
0x15AE	0x5001      	MOVF        R1, 0 
0x15B0	0x0A0D      	XORLW       13
0x15B2	0xE134      	BNZ         L_USB_Interrupt_Proc79
0x15B4	0x0E02      	MOVLW       2
0x15B6	0x2534      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr, 0, 1
0x15B8	0x6EE9      	MOVWF       FSR0L 
0x15BA	0x0E00      	MOVLW       0
0x15BC	0x2135      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr+1, 0, 1
0x15BE	0x6EEA      	MOVWF       FSR0H 
0x15C0	0xF001CFEE  	MOVFF       POSTINC0, R1
0x15C4	0xF002CFEE  	MOVFF       POSTINC0, R2
0x15C8	0x5002      	MOVF        R2, 0 
0x15CA	0x0A04      	XORLW       hi_addr(__Lib_USB_genHID_CtrlTrfData)
0x15CC	0xE102      	BNZ         L__USB_Interrupt_Proc292
0x15CE	0x0E28      	MOVLW       __Lib_USB_genHID_CtrlTrfData
0x15D0	0x1801      	XORWF       R1, 0 
L__USB_Interrupt_Proc292:
0x15D2	0xE122      	BNZ         L_USB_Interrupt_Proc80
0x15D4	0x0E02      	MOVLW       2
0x15D6	0x2534      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr, 0, 1
0x15D8	0x6EE1      	MOVWF       FSR1L 
0x15DA	0x0E00      	MOVLW       0
0x15DC	0x2135      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr+1, 0, 1
0x15DE	0x6EE2      	MOVWF       FSR1H 
0x15E0	0x0E20      	MOVLW       __Lib_USB_genHID_SetupPkt
0x15E2	0x6EE6      	MOVWF       POSTINC1 
0x15E4	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_SetupPkt)
0x15E6	0x6EE6      	MOVWF       POSTINC1 
0x15E8	0x6B49      	CLRF        USB_Interrupt_Proc_setup_cnt_L8, 1
L_USB_Interrupt_Proc81:
0x15EA	0x0E08      	MOVLW       8
0x15EC	0x5D49      	SUBWF       USB_Interrupt_Proc_setup_cnt_L8, 0, 1
0x15EE	0xE214      	BC          L_USB_Interrupt_Proc82
0x15F0	0x0E20      	MOVLW       __Lib_USB_genHID_SetupPkt
0x15F2	0x6EE1      	MOVWF       FSR1L 
0x15F4	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_SetupPkt)
0x15F6	0x6EE2      	MOVWF       FSR1H 
0x15F8	0x5149      	MOVF        USB_Interrupt_Proc_setup_cnt_L8, 0, 1
0x15FA	0x26E1      	ADDWF       FSR1L, 1 
0x15FC	0xB0D8      	BTFSC       STATUS, 0 
0x15FE	0x2AE2      	INCF        FSR1H, 1 
0x1600	0x0E28      	MOVLW       __Lib_USB_genHID_CtrlTrfData
0x1602	0x6EE9      	MOVWF       FSR0L 
0x1604	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_CtrlTrfData)
0x1606	0x6EEA      	MOVWF       FSR0H 
0x1608	0x5149      	MOVF        USB_Interrupt_Proc_setup_cnt_L8, 0, 1
0x160A	0x26E9      	ADDWF       FSR0L, 1 
0x160C	0xB0D8      	BTFSC       STATUS, 0 
0x160E	0x2AEA      	INCF        FSR0H, 1 
0x1610	0xFFE6CFEE  	MOVFF       POSTINC0, POSTINC1
0x1614	0x2B49      	INCF        USB_Interrupt_Proc_setup_cnt_L8, 1, 1
0x1616	0xD7E9      	BRA         L_USB_Interrupt_Proc81
L_USB_Interrupt_Proc82:
L_USB_Interrupt_Proc80:
0x1618	0xDD4F      	RCALL       __Lib_USB_genHID_USB_CtrlTrf_Setup_Handler
0x161A	0xD001      	BRA         L_USB_Interrupt_Proc84
L_USB_Interrupt_Proc79:
0x161C	0xDCEA      	RCALL       __Lib_USB_genHID_USB_CtrlTrf_Out_Handler
L_USB_Interrupt_Proc84:
0x161E	0xD00D      	BRA         L_USB_Interrupt_Proc85
L_USB_Interrupt_Proc78:
0x1620	0x0EFD      	MOVLW       253
0x1622	0x152F      	ANDWF       __Lib_USB_genHID_USTATcopy, 0, 1
0x1624	0x6E01      	MOVWF       R1 
0x1626	0x6A02      	CLRF        R2 
0x1628	0x0EFF      	MOVLW       255
0x162A	0x1602      	ANDWF       R2, 1 
0x162C	0x0E00      	MOVLW       0
0x162E	0x1802      	XORWF       R2, 0 
0x1630	0xE102      	BNZ         L__USB_Interrupt_Proc293
0x1632	0x0E04      	MOVLW       4
0x1634	0x1801      	XORWF       R1, 0 
L__USB_Interrupt_Proc293:
0x1636	0xE101      	BNZ         L_USB_Interrupt_Proc86
0x1638	0xDDF2      	RCALL       __Lib_USB_genHID_USB_CtrlTrf_In_Handler
L_USB_Interrupt_Proc86:
L_USB_Interrupt_Proc85:
;__Lib_USB_genHID.c,2947 :: 		
0x163A	0xD000      	BRA         L_USB_Interrupt_Proc87
L_USB_Interrupt_Proc77:
;__Lib_USB_genHID.c,2954 :: 		
L_USB_Interrupt_Proc87:
;__Lib_USB_genHID.c,2955 :: 		
0x163C	0xD001      	BRA         L_USB_Interrupt_Proc88
L_USB_Interrupt_Proc76:
;__Lib_USB_genHID.c,2957 :: 		
0x163E	0xD002      	BRA         L_USB_Interrupt_Proc74
L_USB_Interrupt_Proc88:
;__Lib_USB_genHID.c,2928 :: 		
0x1640	0x2B4A      	INCF        USB_Interrupt_Proc_i_L0, 1, 1
;__Lib_USB_genHID.c,2958 :: 		
0x1642	0xD766      	BRA         L_USB_Interrupt_Proc73
L_USB_Interrupt_Proc74:
;__Lib_USB_genHID.c,2959 :: 		
L_USB_Interrupt_Proc72:
;__Lib_USB_genHID.c,2961 :: 		
0x1644	0xDD03      	RCALL       __Lib_USB_genHID_USB_Clear_Interrupt
;__Lib_USB_genHID.c,2962 :: 		
L_end_USB_Interrupt_Proc:
0x1646	0x0012      	RETURN      0
; end of _USB_Interrupt_Proc
_UART1_Init:
;__Lib_UART_c67.c,15 :: 		
;__Lib_UART_c67.c,18 :: 		
0x1648	0x0E14      	MOVLW       _UART1_Write
0x164A	0x0101      	MOVLB       1
0x164C	0x6F1A      	MOVWF       _UART_Wr_Ptr, 1
0x164E	0x0E11      	MOVLW       hi_addr(_UART1_Write)
0x1650	0x6F1B      	MOVWF       _UART_Wr_Ptr+1, 1
0x1652	0x0E3C      	MOVLW       FARG_UART1_Write_data_
0x1654	0x6F1C      	MOVWF       _UART_Wr_Ptr+2, 1
0x1656	0x0E01      	MOVLW       hi_addr(FARG_UART1_Write_data_)
0x1658	0x6F1D      	MOVWF       _UART_Wr_Ptr+3, 1
;__Lib_UART_c67.c,19 :: 		
0x165A	0x0EE4      	MOVLW       _UART1_Read
0x165C	0x6F11      	MOVWF       _UART_Rd_Ptr, 1
0x165E	0x0E12      	MOVLW       hi_addr(_UART1_Read)
0x1660	0x6F12      	MOVWF       _UART_Rd_Ptr+1, 1
0x1662	0x0E00      	MOVLW       0
0x1664	0x6F13      	MOVWF       _UART_Rd_Ptr+2, 1
0x1666	0x0E00      	MOVLW       0
0x1668	0x6F14      	MOVWF       _UART_Rd_Ptr+3, 1
;__Lib_UART_c67.c,20 :: 		
0x166A	0x0EDA      	MOVLW       _UART1_Data_Ready
0x166C	0x6F15      	MOVWF       _UART_Rdy_Ptr, 1
0x166E	0x0E12      	MOVLW       hi_addr(_UART1_Data_Ready)
0x1670	0x6F16      	MOVWF       _UART_Rdy_Ptr+1, 1
0x1672	0x0E00      	MOVLW       0
0x1674	0x6F17      	MOVWF       _UART_Rdy_Ptr+2, 1
0x1676	0x0E00      	MOVLW       0
0x1678	0x6F18      	MOVWF       _UART_Rdy_Ptr+3, 1
;__Lib_UART_c67.c,21 :: 		
0x167A	0x0EFF      	MOVLW       _UART1_Tx_Idle
0x167C	0x6F1E      	MOVWF       _UART_Tx_Idle_Ptr, 1
0x167E	0x0EFF      	MOVLW       hi_addr(_UART1_Tx_Idle)
0x1680	0x6F1F      	MOVWF       _UART_Tx_Idle_Ptr+1, 1
0x1682	0x0E00      	MOVLW       0
0x1684	0x6F20      	MOVWF       _UART_Tx_Idle_Ptr+2, 1
0x1686	0x0E00      	MOVLW       0
0x1688	0x6F21      	MOVWF       _UART_Tx_Idle_Ptr+3, 1
;__Lib_UART_c67.c,23 :: 		
0x168A	0x8AAC      	BSF         TXSTA, 5 
;__Lib_UART_c67.c,24 :: 		
0x168C	0x0E90      	MOVLW       144
0x168E	0x6EAB      	MOVWF       RCSTA 
;__Lib_UART_c67.c,25 :: 		
0x1690	0x8E94      	BSF         TRISC7_bit, BitPos(TRISC7_bit+0) 
;__Lib_UART_c67.c,26 :: 		
0x1692	0x9C94      	BCF         TRISC6_bit, BitPos(TRISC6_bit+0) 
;__Lib_UART_c67.c,28 :: 		
L_UART1_Init0:
0x1694	0xAA9E      	BTFSS       PIR1, 5 
0x1696	0xD003      	BRA         L_UART1_Init1
;__Lib_UART_c67.c,29 :: 		
0x1698	0xF000CFAE  	MOVFF       RCREG, R0
0x169C	0xD7FB      	BRA         L_UART1_Init0
L_UART1_Init1:
;__Lib_UART_c67.c,30 :: 		
L_end_UART1_Init:
0x169E	0x0012      	RETURN      0
; end of _UART1_Init
_HID_Enable:
;__Lib_USB_genHID.c,4641 :: 		
;__Lib_USB_genHID.c,4642 :: 		
0x16A0	0xDCF5      	RCALL       __Lib_USB_genHID_GetMaxStrignDscIndex
0x16A2	0xF0FBC000  	MOVFF       R0, __Lib_USB_genHID_maxDescriptorIndex
;__Lib_USB_genHID.c,4643 :: 		
0x16A6	0x0E01      	MOVLW       1
0x16A8	0x0100      	MOVLB       0
0x16AA	0x6FFC      	MOVWF       __Lib_USB_genHID__Is_HID, 1
;__Lib_USB_genHID.c,4644 :: 		
0x16AC	0xF127C137  	MOVFF       FARG_HID_Enable_readbuff, __Lib_USB_genHID_USB_Read_Buffer
0x16B0	0xF128C138  	MOVFF       FARG_HID_Enable_readbuff+1, __Lib_USB_genHID_USB_Read_Buffer+1
;__Lib_USB_genHID.c,4645 :: 		
0x16B4	0xF0F7C139  	MOVFF       FARG_HID_Enable_writebuff, __Lib_USB_genHID_USB_Write_Buffer
0x16B8	0xF0F8C13A  	MOVFF       FARG_HID_Enable_writebuff+1, __Lib_USB_genHID_USB_Write_Buffer+1
;__Lib_USB_genHID.c,4646 :: 		
0x16BC	0xDD6C      	RCALL       __Lib_USB_genHID_USB_Device_Init
;__Lib_USB_genHID.c,4647 :: 		
0x16BE	0x0E01      	MOVLW       1
0x16C0	0x6E01      	MOVWF       R1 
0x16C2	0x5001      	MOVF        R1, 0 
0x16C4	0x0A01      	XORLW       1
0x16C6	0xE101      	BNZ         L_HID_Enable248
;__Lib_USB_genHID.c,4648 :: 		
0x16C8	0xDD15      	RCALL       __Lib_USB_genHID_USB_Attach_Device
L_HID_Enable248:
;__Lib_USB_genHID.c,4649 :: 		
L_end_HID_Enable:
0x16CA	0x0012      	RETURN      0
; end of _HID_Enable
_UART1_Write_Text:
;__Lib_UART_c67.c,66 :: 		
;__Lib_UART_c67.c,67 :: 		
0x16CC	0x0101      	MOVLB       1
0x16CE	0x6B3A      	CLRF        UART1_Write_Text_counter_L0, 1
;__Lib_UART_c67.c,69 :: 		
0x16D0	0xFFE9C137  	MOVFF       FARG_UART1_Write_Text_uart_text, FSR0L
0x16D4	0xFFEAC138  	MOVFF       FARG_UART1_Write_Text_uart_text+1, FSR0H
0x16D8	0xF139CFEE  	MOVFF       POSTINC0, UART1_Write_Text_data__L0
;__Lib_UART_c67.c,70 :: 		
L_UART1_Write_Text5:
0x16DC	0x5139      	MOVF        UART1_Write_Text_data__L0, 0, 1
0x16DE	0x0A00      	XORLW       0
0x16E0	0xE00E      	BZ          L_UART1_Write_Text6
;__Lib_UART_c67.c,71 :: 		
0x16E2	0xF13CC139  	MOVFF       UART1_Write_Text_data__L0, FARG_UART1_Write_data_
0x16E6	0xDD16      	RCALL       _UART1_Write
;__Lib_UART_c67.c,72 :: 		
0x16E8	0x0101      	MOVLB       1
0x16EA	0x2B3A      	INCF        UART1_Write_Text_counter_L0, 1, 1
;__Lib_UART_c67.c,73 :: 		
0x16EC	0x513A      	MOVF        UART1_Write_Text_counter_L0, 0, 1
0x16EE	0x2537      	ADDWF       FARG_UART1_Write_Text_uart_text, 0, 1
0x16F0	0x6EE9      	MOVWF       FSR0L 
0x16F2	0x0E00      	MOVLW       0
0x16F4	0x2138      	ADDWFC      FARG_UART1_Write_Text_uart_text+1, 0, 1
0x16F6	0x6EEA      	MOVWF       FSR0H 
0x16F8	0xF139CFEE  	MOVFF       POSTINC0, UART1_Write_Text_data__L0
;__Lib_UART_c67.c,74 :: 		
0x16FC	0xD7EF      	BRA         L_UART1_Write_Text5
L_UART1_Write_Text6:
;__Lib_UART_c67.c,75 :: 		
L_end_UART1_Write_Text:
0x16FE	0x0012      	RETURN      0
; end of _UART1_Write_Text
_main:
0x1700	0xF00DEC3E  	CALL        6780, 0
;SyncBox.c,193 :: 		void main() {
;SyncBox.c,195 :: 		ADCON1 |= 0x0F;
0x1704	0x0E0F      	MOVLW       15
0x1706	0x12C1      	IORWF       ADCON1, 1 
;SyncBox.c,197 :: 		CMCON  |= 7;
0x1708	0x0E07      	MOVLW       7
0x170A	0x12B4      	IORWF       CMCON, 1 
;SyncBox.c,199 :: 		TRISA = 0x00;
0x170C	0x6A92      	CLRF        TRISA 
;SyncBox.c,201 :: 		TRISB = 0x00;
0x170E	0x6A93      	CLRF        TRISB 
;SyncBox.c,203 :: 		TRISC = 0x00;
0x1710	0x6A94      	CLRF        TRISC 
;SyncBox.c,205 :: 		TRISD = 0x00;
0x1712	0x6A95      	CLRF        TRISD 
;SyncBox.c,207 :: 		PORTA = 0x00;
0x1714	0x6A80      	CLRF        PORTA 
;SyncBox.c,209 :: 		PORTB = 0x00;
0x1716	0x6A81      	CLRF        PORTB 
;SyncBox.c,211 :: 		PORTC = 0x00;
0x1718	0x6A82      	CLRF        PORTC 
;SyncBox.c,213 :: 		PORTD = 0x00;
0x171A	0x6A83      	CLRF        PORTD 
;SyncBox.c,218 :: 		LATD.F2 = 1;
0x171C	0x848C      	BSF         LATD, 2 
;SyncBox.c,220 :: 		Lcd_Init();
0x171E	0xDDF6      	RCALL       _Lcd_Init
;SyncBox.c,222 :: 		Lcd_Out(1,1,"SyncBox V.1.0 Test");
0x1720	0x0E01      	MOVLW       1
0x1722	0x6F37      	MOVWF       FARG_Lcd_Out_row, 1
0x1724	0x0E01      	MOVLW       1
0x1726	0x6F38      	MOVWF       FARG_Lcd_Out_column, 1
